ID,SUBID,POS,SP,ARAB_V,ARAB_U,ARAB_T,LEMMA_V,LEMMA_U,LEMMA_T,GEN,NUM,CASE,PER,DEF,RAT,TYPE,TENSE,PROC_V,PROC_U,PROC_T,STEM_V,STEM_U,STEM_T,ENC_V,ENC_U,ENC_T,ROOT,BW,IPA
V0005928,0,V,T,سَنَكْتُبُهُ,سنكتبه,sanaktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,,,,سَنَكْتُبُ,سنكتب,sanáktubu,هُ,ه,hu,ك-ت-ب,sanakotubuhu,
V0005929,0,V,T,سَنَكْتُبُهُمْ,سنكتبهم,sanaktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,,,,سَنَكْتُبُ,سنكتب,sanáktubu,هُمْ,هم,hum,ك-ت-ب,sanakotubuhumo,
V0005930,0,V,T,سَنَكْتُبُهُمَا,سنكتبهما,sanaktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,,,,سَنَكْتُبُ,سنكتب,sanáktubu,هُمَا,هما,húma̱,ك-ت-ب,sanakotubuhumaA,
V0005931,0,V,T,سَنَكْتُبُهُنَّ,سنكتبهن,sanaktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,,,,سَنَكْتُبُ,سنكتب,sanáktubu,هُنَّ,هن,húnna,ك-ت-ب,sanakotubuhun~a,
V0005932,0,V,T,سَنَكْتُبُكُنَّ,سنكتبكن,sanaktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,,,,سَنَكْتُبُ,سنكتب,sanáktubu,كُنَّ,كن,kúnna,ك-ت-ب,sanakotubukun~a,
V0005933,0,V,T,وَسَنَكْتُبُ,وسنكتب,wasanáktubu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,,,,ك-ت-ب,wasanakotubu,
V0005934,0,V,T,وَسَنَكْتُبُنِي,وسنكتبني,wasanaktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,نِي,ني,ni̱,ك-ت-ب,wasanakotubuniy,
V0005935,0,V,T,وَسَنَكْتُبُنَا,وسنكتبنا,wasanaktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,نَا,نا,na̱,ك-ت-ب,wasanakotubunaA,
V0005936,0,V,T,وَسَنَكْتُبُكَ,وسنكتبك,wasanaktúbuka,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,كَ,ك,ka,ك-ت-ب,wasanakotubuka,
V0005937,0,V,T,وَسَنَكْتُبُكِ,وسنكتبك,wasanaktúbuki,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,كِ,ك,ki,ك-ت-ب,wasanakotubuki,
V0005938,0,V,T,وَسَنَكْتُبُكُمْ,وسنكتبكم,wasanaktúbukum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,كُمْ,كم,kum,ك-ت-ب,wasanakotubukumo,
V0005939,0,V,T,وَسَنَكْتُبُكُمَا,وسنكتبكما,wasanaktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,كُمَا,كما,kúma̱,ك-ت-ب,wasanakotubukumaA,
V0005940,0,V,T,وَسَنَكْتُبُهَا,وسنكتبها,wasanaktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,هَا,ها,ha̱,ك-ت-ب,wasanakotubuhaA,
V0005941,0,V,T,وَسَنَكْتُبُهُ,وسنكتبه,wasanaktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,هُ,ه,hu,ك-ت-ب,wasanakotubuhu,
V0005942,0,V,T,وَسَنَكْتُبُهُمْ,وسنكتبهم,wasanaktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,هُمْ,هم,hum,ك-ت-ب,wasanakotubuhumo,
V0005943,0,V,T,وَسَنَكْتُبُهُمَا,وسنكتبهما,wasanaktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,هُمَا,هما,húma̱,ك-ت-ب,wasanakotubuhumaA,
V0005944,0,V,T,وَسَنَكْتُبُهُنَّ,وسنكتبهن,wasanaktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,هُنَّ,هن,húnna,ك-ت-ب,wasanakotubuhun~a,
V0005945,0,V,T,وَسَنَكْتُبُكُنَّ,وسنكتبكن,wasanaktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,وَ,و,wa,سَنَكْتُبُ,سنكتب,sanáktubu,كُنَّ,كن,kúnna,ك-ت-ب,wasanakotubukun~a,
V0005946,0,V,T,فَسَنَكْتُبُ,فسنكتب,fasanáktubu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,,,,ك-ت-ب,fasanakotubu,
V0005947,0,V,T,فَسَنَكْتُبُنِي,فسنكتبني,fasanaktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,نِي,ني,ni̱,ك-ت-ب,fasanakotubuniy,
V0005948,0,V,T,فَسَنَكْتُبُنَا,فسنكتبنا,fasanaktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,نَا,نا,na̱,ك-ت-ب,fasanakotubunaA,
V0005949,0,V,T,فَسَنَكْتُبُكَ,فسنكتبك,fasanaktúbuka,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,كَ,ك,ka,ك-ت-ب,fasanakotubuka,
V0005950,0,V,T,فَسَنَكْتُبُكِ,فسنكتبك,fasanaktúbuki,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,كِ,ك,ki,ك-ت-ب,fasanakotubuki,
V0005951,0,V,T,فَسَنَكْتُبُكُمْ,فسنكتبكم,fasanaktúbukum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,كُمْ,كم,kum,ك-ت-ب,fasanakotubukumo,
V0005952,0,V,T,فَسَنَكْتُبُكُمَا,فسنكتبكما,fasanaktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,كُمَا,كما,kúma̱,ك-ت-ب,fasanakotubukumaA,
V0005953,0,V,T,فَسَنَكْتُبُهَا,فسنكتبها,fasanaktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,هَا,ها,ha̱,ك-ت-ب,fasanakotubuhaA,
V0005954,0,V,T,فَسَنَكْتُبُهُ,فسنكتبه,fasanaktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,هُ,ه,hu,ك-ت-ب,fasanakotubuhu,
V0005955,0,V,T,فَسَنَكْتُبُهُمْ,فسنكتبهم,fasanaktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,هُمْ,هم,hum,ك-ت-ب,fasanakotubuhumo,
V0005956,0,V,T,فَسَنَكْتُبُهُمَا,فسنكتبهما,fasanaktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,هُمَا,هما,húma̱,ك-ت-ب,fasanakotubuhumaA,
V0005957,0,V,T,فَسَنَكْتُبُهُنَّ,فسنكتبهن,fasanaktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,هُنَّ,هن,húnna,ك-ت-ب,fasanakotubuhun~a,
V0005958,0,V,T,فَسَنَكْتُبُكُنَّ,فسنكتبكن,fasanaktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,فَ,ف,fa,سَنَكْتُبُ,سنكتب,sanáktubu,كُنَّ,كن,kúnna,ك-ت-ب,fasanakotubukun~a,
V0005959,0,V,T,أَسَنَكْتُبُ,أسنكتب,ʾasanáktubu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,,,,ك-ت-ب,>asanakotubu,
V0005960,0,V,T,أَسَنَكْتُبُنِي,أسنكتبني,ʾasanaktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,نِي,ني,ni̱,ك-ت-ب,>asanakotubuniy,
V0005961,0,V,T,أَسَنَكْتُبُنَا,أسنكتبنا,ʾasanaktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,نَا,نا,na̱,ك-ت-ب,>asanakotubunaA,
V0005962,0,V,T,أَسَنَكْتُبُكَ,أسنكتبك,ʾasanaktúbuka,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,كَ,ك,ka,ك-ت-ب,>asanakotubuka,
V0005963,0,V,T,أَسَنَكْتُبُكِ,أسنكتبك,ʾasanaktúbuki,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,كِ,ك,ki,ك-ت-ب,>asanakotubuki,
V0005964,0,V,T,أَسَنَكْتُبُكُمْ,أسنكتبكم,ʾasanaktúbukum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,كُمْ,كم,kum,ك-ت-ب,>asanakotubukumo,
V0005965,0,V,T,أَسَنَكْتُبُكُمَا,أسنكتبكما,ʾasanaktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,كُمَا,كما,kúma̱,ك-ت-ب,>asanakotubukumaA,
V0005966,0,V,T,أَسَنَكْتُبُهَا,أسنكتبها,ʾasanaktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,هَا,ها,ha̱,ك-ت-ب,>asanakotubuhaA,
V0005967,0,V,T,أَسَنَكْتُبُهُ,أسنكتبه,ʾasanaktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,هُ,ه,hu,ك-ت-ب,>asanakotubuhu,
V0005968,0,V,T,أَسَنَكْتُبُهُمْ,أسنكتبهم,ʾasanaktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,هُمْ,هم,hum,ك-ت-ب,>asanakotubuhumo,
V0005969,0,V,T,أَسَنَكْتُبُهُمَا,أسنكتبهما,ʾasanaktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,هُمَا,هما,húma̱,ك-ت-ب,>asanakotubuhumaA,
V0005970,0,V,T,أَسَنَكْتُبُهُنَّ,أسنكتبهن,ʾasanaktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,هُنَّ,هن,húnna,ك-ت-ب,>asanakotubuhun~a,
V0005971,0,V,T,أَسَنَكْتُبُكُنَّ,أسنكتبكن,ʾasanaktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَ,أ,ʾa,سَنَكْتُبُ,سنكتب,sanáktubu,كُنَّ,كن,kúnna,ك-ت-ب,>asanakotubukun~a,
V0005972,0,V,T,أَوَسَنَكْتُبُ,أوسنكتب,ʾawasanáktubu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,,,,ك-ت-ب,>awasanakotubu,
V0005973,0,V,T,أَوَسَنَكْتُبُنِي,أوسنكتبني,ʾawasanaktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,نِي,ني,ni̱,ك-ت-ب,>awasanakotubuniy,
V0005974,0,V,T,أَوَسَنَكْتُبُنَا,أوسنكتبنا,ʾawasanaktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,نَا,نا,na̱,ك-ت-ب,>awasanakotubunaA,
V0005975,0,V,T,أَوَسَنَكْتُبُكَ,أوسنكتبك,ʾawasanaktúbuka,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,كَ,ك,ka,ك-ت-ب,>awasanakotubuka,
V0005976,0,V,T,أَوَسَنَكْتُبُكِ,أوسنكتبك,ʾawasanaktúbuki,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,كِ,ك,ki,ك-ت-ب,>awasanakotubuki,
V0005977,0,V,T,أَوَسَنَكْتُبُكُمْ,أوسنكتبكم,ʾawasanaktúbukum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,كُمْ,كم,kum,ك-ت-ب,>awasanakotubukumo,
V0005978,0,V,T,أَوَسَنَكْتُبُكُمَا,أوسنكتبكما,ʾawasanaktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,كُمَا,كما,kúma̱,ك-ت-ب,>awasanakotubukumaA,
V0005979,0,V,T,أَوَسَنَكْتُبُهَا,أوسنكتبها,ʾawasanaktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,هَا,ها,ha̱,ك-ت-ب,>awasanakotubuhaA,
V0005980,0,V,T,أَوَسَنَكْتُبُهُ,أوسنكتبه,ʾawasanaktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,هُ,ه,hu,ك-ت-ب,>awasanakotubuhu,
V0005981,0,V,T,أَوَسَنَكْتُبُهُمْ,أوسنكتبهم,ʾawasanaktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,هُمْ,هم,hum,ك-ت-ب,>awasanakotubuhumo,
V0005982,0,V,T,أَوَسَنَكْتُبُهُمَا,أوسنكتبهما,ʾawasanaktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,هُمَا,هما,húma̱,ك-ت-ب,>awasanakotubuhumaA,
V0005983,0,V,T,أَوَسَنَكْتُبُهُنَّ,أوسنكتبهن,ʾawasanaktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,هُنَّ,هن,húnna,ك-ت-ب,>awasanakotubuhun~a,
V0005984,0,V,T,أَوَسَنَكْتُبُكُنَّ,أوسنكتبكن,ʾawasanaktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَوَ,أو,ʾáwa,سَنَكْتُبُ,سنكتب,sanáktubu,كُنَّ,كن,kúnna,ك-ت-ب,>awasanakotubukun~a,
V0005985,0,V,T,أَفَسَنَكْتُبُ,أفسنكتب,ʾafasanáktubu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,,,,ك-ت-ب,>afasanakotubu,
V0005986,0,V,T,أَفَسَنَكْتُبُنِي,أفسنكتبني,ʾafasanaktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,نِي,ني,ni̱,ك-ت-ب,>afasanakotubuniy,
V0005987,0,V,T,أَفَسَنَكْتُبُنَا,أفسنكتبنا,ʾafasanaktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,نَا,نا,na̱,ك-ت-ب,>afasanakotubunaA,
V0005988,0,V,T,أَفَسَنَكْتُبُكَ,أفسنكتبك,ʾafasanaktúbuka,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,كَ,ك,ka,ك-ت-ب,>afasanakotubuka,
V0005989,0,V,T,أَفَسَنَكْتُبُكِ,أفسنكتبك,ʾafasanaktúbuki,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,كِ,ك,ki,ك-ت-ب,>afasanakotubuki,
V0005990,0,V,T,أَفَسَنَكْتُبُكُمْ,أفسنكتبكم,ʾafasanaktúbukum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,كُمْ,كم,kum,ك-ت-ب,>afasanakotubukumo,
V0005991,0,V,T,أَفَسَنَكْتُبُكُمَا,أفسنكتبكما,ʾafasanaktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,كُمَا,كما,kúma̱,ك-ت-ب,>afasanakotubukumaA,
V0005992,0,V,T,أَفَسَنَكْتُبُهَا,أفسنكتبها,ʾafasanaktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,هَا,ها,ha̱,ك-ت-ب,>afasanakotubuhaA,
V0005993,0,V,T,أَفَسَنَكْتُبُهُ,أفسنكتبه,ʾafasanaktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,هُ,ه,hu,ك-ت-ب,>afasanakotubuhu,
V0005994,0,V,T,أَفَسَنَكْتُبُهُمْ,أفسنكتبهم,ʾafasanaktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,هُمْ,هم,hum,ك-ت-ب,>afasanakotubuhumo,
V0005995,0,V,T,أَفَسَنَكْتُبُهُمَا,أفسنكتبهما,ʾafasanaktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,هُمَا,هما,húma̱,ك-ت-ب,>afasanakotubuhumaA,
V0005996,0,V,T,أَفَسَنَكْتُبُهُنَّ,أفسنكتبهن,ʾafasanaktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,هُنَّ,هن,húnna,ك-ت-ب,>afasanakotubuhun~a,
V0005997,0,V,T,أَفَسَنَكْتُبُكُنَّ,أفسنكتبكن,ʾafasanaktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,1PC,-,-,S1,52,أَفَ,أف,ʾáfa,سَنَكْتُبُ,سنكتب,sanáktubu,كُنَّ,كن,kúnna,ك-ت-ب,>afasanakotubukun~a,
V0005998,0,V,T,سَتَكْتُبُ,ستكتب,satáktubu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,,,,ك-ت-ب,satakotubu,
V0005999,0,V,T,سَتَكْتُبُنِي,ستكتبني,sataktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,نِي,ني,ni̱,ك-ت-ب,satakotubuniy,
V0006000,0,V,T,سَتَكْتُبُنَا,ستكتبنا,sataktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,نَا,نا,na̱,ك-ت-ب,satakotubunaA,
V0006001,0,V,T,سَتَكْتُبُكَ,ستكتبك,sataktúbuka,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,كَ,ك,ka,ك-ت-ب,satakotubuka,
V0006002,0,V,T,سَتَكْتُبُكِ,ستكتبك,sataktúbuki,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,كِ,ك,ki,ك-ت-ب,satakotubuki,
V0006003,0,V,T,سَتَكْتُبُكُمْ,ستكتبكم,sataktúbukum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,كُمْ,كم,kum,ك-ت-ب,satakotubukumo,
V0006004,0,V,T,سَتَكْتُبُكُمَا,ستكتبكما,sataktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,كُمَا,كما,kúma̱,ك-ت-ب,satakotubukumaA,
V0006005,0,V,T,سَتَكْتُبُهَا,ستكتبها,sataktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,هَا,ها,ha̱,ك-ت-ب,satakotubuhaA,
V0006006,0,V,T,سَتَكْتُبُهُ,ستكتبه,sataktúbuhu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,هُ,ه,hu,ك-ت-ب,satakotubuhu,
V0006007,0,V,T,سَتَكْتُبُهُمْ,ستكتبهم,sataktúbuhum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,هُمْ,هم,hum,ك-ت-ب,satakotubuhumo,
V0006008,0,V,T,سَتَكْتُبُهُمَا,ستكتبهما,sataktubúhuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,هُمَا,هما,húma̱,ك-ت-ب,satakotubuhumaA,
V0006009,0,V,T,سَتَكْتُبُهُنَّ,ستكتبهن,sataktubuhúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,هُنَّ,هن,húnna,ك-ت-ب,satakotubuhun~a,
V0006010,0,V,T,سَتَكْتُبُكُنَّ,ستكتبكن,sataktubukúnna,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,,,,سَتَكْتُبُ,ستكتب,satáktubu,كُنَّ,كن,kúnna,ك-ت-ب,satakotubukun~a,
V0006011,0,V,T,وَسَتَكْتُبُ,وستكتب,wasatáktubu,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,وَ,و,wa,سَتَكْتُبُ,ستكتب,satáktubu,,,,ك-ت-ب,wasatakotubu,
V0006012,0,V,T,وَسَتَكْتُبُنِي,وستكتبني,wasataktúbuni̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,وَ,و,wa,سَتَكْتُبُ,ستكتب,satáktubu,نِي,ني,ni̱,ك-ت-ب,wasatakotubuniy,
V0006013,0,V,T,وَسَتَكْتُبُنَا,وستكتبنا,wasataktúbuna̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,وَ,و,wa,سَتَكْتُبُ,ستكتب,satáktubu,نَا,نا,na̱,ك-ت-ب,wasatakotubunaA,
V0006014,0,V,T,وَسَتَكْتُبُكَ,وستكتبك,wasataktúbuka,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,وَ,و,wa,سَتَكْتُبُ,ستكتب,satáktubu,كَ,ك,ka,ك-ت-ب,wasatakotubuka,
V0006015,0,V,T,وَسَتَكْتُبُكِ,وستكتبك,wasataktúbuki,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,وَ,و,wa,سَتَكْتُبُ,ستكتب,satáktubu,كِ,ك,ki,ك-ت-ب,wasatakotubuki,
V0006016,0,V,T,وَسَتَكْتُبُكُمْ,وستكتبكم,wasataktúbukum,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,وَ,و,wa,سَتَكْتُبُ,ستكتب,satáktubu,كُمْ,كم,kum,ك-ت-ب,wasatakotubukumo,
V0006017,0,V,T,وَسَتَكْتُبُكُمَا,وستكتبكما,wasataktubúkuma̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,وَ,و,wa,سَتَكْتُبُ,ستكتب,satáktubu,كُمَا,كما,kúma̱,ك-ت-ب,wasatakotubukumaA,
V0006018,0,V,T,وَسَتَكْتُبُهَا,وستكتبها,wasataktúbuha̱,كَتَبَ,كتب,kátaba,-,-,-,2SM,-,-,S1,52,وَ,و,wa,سَتَكْتُبُ,ستكتب,satáktubu,هَا,ها,ha̱,ك-ت-ب,wasatakotubuhaA,
